make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern
Ford,Transit Medium Roof 15 Pass WAGON RWD,2018,3.7,4,5,2,False
Ford,"Transit Medium Roof(8,10,12) Pass WAGON RWD",2018,3.7,4,5,2,False
Ford,Transit High Roof 15 Pass WAGON RWD,2020,3.0,3,5,1,False
Ford,"Transit Medium Roof (8,10,12) Pass WAGON RWD",2020,3.3,3,5,2,False
Ford,Transit Medium Roof 15 Pass WAGON RWD,2020,3.3,3,5,2,False
Ford,Transit Low Roof 15 Pass WAGON RWD,2020,3.3,3,5,2,False
Ford,Transit High Roof 15 Pass WAGON RWD,2018,3.3,4,5,1,False
Ford,"Transit Medium Roof (8,10,12) Pass WAGON RWD",2022,3.3,3,5,2,False
Ford,"Transit High Roof (8,10,12) Pass WAGON AWD",2022,3.0,3,5,1,False
Ford,Transit High Roof 15 Pass WAGON RWD,2022,3.0,3,5,1,False
Ford,Transit High Roof 15 Pass WAGON AWD,2022,3.3,3,5,2,False
Ford,Transit Low Roof 15 Pass WAGON RWD,2022,3.3,3,5,2,False
Ford,Transit Medium Roof 15 Pass WAGON RWD,2022,3.3,3,5,2,False
Ford,"Transit High Roof (8,10,12) Pass WAGON AWD",2021,3.0,3,5,1,False
Ford,Transit High Roof 15 Pass WAGON AWD,2021,3.3,3,5,2,False
Ford,Transit Low Roof 15 Pass WAGON RWD,2021,3.3,3,5,2,False
Ford,"Transit Medium Roof (8,10,12) Pass WAGON RWD",2021,3.3,3,5,2,False
Ford,Transit Medium Roof 15 Pass WAGON RWD,2021,3.3,3,5,2,False
Ford,Transit High Roof 15 Pass WAGON RWD,2021,3.0,3,5,1,False
Ford,Transit Low Roof 15 Pass PV RWD,2023,3.3,3,5,2,False
Ford,"Transit Medium Roof (8,10,12) Pass PV RWD",2023,3.3,3,5,2,False
Ford,Transit Medium Roof 15 Pass PV RWD,2023,3.3,3,5,2,False
Ford,"Transit High Roof (8,10,12) Pass PV AWD",2023,3.0,3,5,1,False
Ford,Transit High Roof 15 Pass PV RWD,2023,3.0,3,5,1,False
Ford,Transit High Roof 15 Pass PV AWD,2023,3.3,3,5,2,False
Ford,TRANSIT LOW ROOF 15 PASS PV RWD,2024,3.3,3,5,2,False
Ford,"TRANSIT MEDIUM ROOF (8,10,12) PASS PV RWD",2024,3.3,3,5,2,False
Ford,TRANSIT MEDIUM ROOF 15 PASS PV RWD,2024,3.3,3,5,2,False
Ford,"TRANSIT HIGH ROOF (8,10,12) PASS PV AWD",2024,3.0,3,5,1,False
Ford,TRANSIT HIGH ROOF 15 PASS PV RWD,2024,3.0,3,5,1,False
Ford,TRANSIT HIGH ROOF 15 PASS PV AWD,2024,3.3,3,5,2,False
Ford,Ranger Super Cab PU/EC 4x2,2011,2.7,2,3,3,False
Ford,Ranger Regular Cab PU/RC 4x2,2011,2.7,2,3,3,False
Ford,Ranger Super Cab PU/EC 4x4,2011,2.7,2,3,3,False
Ford,Transit Connect VAN FWD,2012,2.7,3,2,3,False
Ford,Transit Connect VAN FWD,2013,2.7,3,2,3,False
Ford,"Transit High Roof (8,10,12) Pass WAGON RWD",2020,3.0,3,5,1,False
Ford,"Transit High Roof (8,10,12) Pass WAGON RWD",2022,3.0,3,5,1,False
Ford,"Transit High Roof (8,10,12) Pass WAGON RWD",2021,3.0,3,5,1,False
Ford,"Transit High Roof (8,10,12) Pass PV RWD",2023,3.0,3,5,1,False
Ford,"TRANSIT HIGH ROOF (8,10,12) PASS PV RWD",2024,3.0,3,5,1,False
GMC,Acadia SUV FWD,2011,4.3,4,5,4,False
GMC,Acadia SUV AWD,2011,4.3,4,5,4,False
GMC,Acadia SUV AWD,2012,4.3,4,5,4,False
GMC,Acadia SUV FWD,2012,4.3,4,5,4,False
GMC,Acadia SUV AWD,2015,4.7,5,5,4,False
GMC,Acadia SUV FWD,2015,4.7,5,5,4,False
GMC,Acadia Denali SUV AWD,2015,4.7,5,5,4,False
GMC,Acadia Denali SUV FWD,2015,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC RWD,2015,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2015,4.7,5,5,4,False
GMC,Acadia SUV FWD,2013,4.7,5,5,4,False
GMC,Acadia SUV AWD,2013,4.7,5,5,4,False
GMC,Acadia Denali SUV FWD,2013,4.7,5,5,4,False
GMC,Acadia Denali SUV AWD,2013,4.7,5,5,4,False
GMC,Acadia SUV FWD,2016,4.7,5,5,4,False
GMC,Acadia SUV AWD,2016,4.7,5,5,4,False
GMC,Acadia Denali SUV AWD,2016,4.7,5,5,4,False
GMC,Acadia Denali SUV FWD,2016,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2015,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2015,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC RWD,2015,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC RWD,2015,4.7,5,5,4,False
GMC,Acadia SUV FWD,2014,4.7,5,5,4,False
GMC,Acadia SUV AWD,2014,4.7,5,5,4,False
GMC,Acadia Denali SUV FWD,2014,4.7,5,5,4,False
GMC,Acadia Denali SUV AWD,2014,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC RWD,2014,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2014,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC RWD,2014,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2014,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC RWD,2014,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2014,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2017,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC RWD,2017,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC RWD,2017,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2017,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2017,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC RWD,2017,4.7,5,5,4,False
GMC,Sierra 1500 Hybrid PU/CC RWD,2017,4.7,5,5,4,False
GMC,Sierra 1500 Hybrid PU/CC RWD,2016,4.7,5,5,4,False
GMC,Acadia Limited SUV AWD,2017,4.7,5,5,4,False
GMC,Acadia Limited SUV FWD,2017,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2016,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC RWD,2016,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2016,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2016,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC RWD,2016,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC RWD,2016,4.7,5,5,4,False
GMC,Acadia SUV AWD,2017,4.7,5,5,4,False
GMC,Acadia Denali SUV AWD,2017,4.7,5,5,4,False
GMC,Terrain SUV AWD Later Release,2018,4.7,5,5,4,False
GMC,Terrain SUV FWD Later Release,2018,4.7,5,5,4,False
GMC,Terrain SUV AWD,2019,4.7,5,5,4,False
GMC,Terrain SUV FWD,2019,4.7,5,5,4,False
GMC,Acadia SUV AWD,2019,4.7,5,5,4,False
GMC,Acadia SUV AWD,2018,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2018,4.7,5,5,4,False
GMC,Sierra 1500 PU/RC RWD,2018,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2018,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC RWD,2018,4.7,5,5,4,False
GMC,Sierra 1500 Hybrid PU/CC RWD,2018,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2018,4.7,5,5,4,False
GMC,Sierra 1500 PU/EC RWD,2018,4.7,5,5,4,False
GMC,Terrain SUV FWD,2020,4.7,5,5,4,False
GMC,Terrain SUV AWD,2020,4.7,5,5,4,False
GMC,Acadia SUV AWD,2020,4.7,5,5,4,False
GMC,Acadia SUV FWD,2020,4.7,5,5,4,False
GMC,Terrain SUV FWD,2022,4.7,5,5,4,False
GMC,Terrain SUV AWD,2022,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC 2WD,2022,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2022,4.3,4,5,4,False
GMC,Terrain SUV FWD,2021,4.7,5,5,4,False
GMC,Acadia SUV FWD,2021,4.7,5,5,4,False
GMC,Terrain SUV AWD,2021,4.7,5,5,4,False
GMC,Acadia SUV AWD,2021,4.7,5,5,4,False
GMC,Acadia SUV FWD,2022,4.7,5,5,4,False
GMC,Acadia SUV AWD,2022,4.7,5,5,4,False
GMC,Acadia SUV FWD,2023,4.7,5,5,4,False
GMC,Acadia SUV AWD,2023,4.7,5,5,4,False
GMC,Terrain SUV FWD,2023,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC RWD,2023,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2023,4.3,4,5,4,False
GMC,Terrain SUV AWD,2023,4.7,5,5,4,False
GMC,Terrain SUV FWD,2024,4.7,5,5,4,False
GMC,Terrain SUV AWD,2024,4.7,5,5,4,False
GMC,Sierra 1500 PU/CC RWD,2024,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2024,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC RWD,2011,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC RWD,2011,4.3,4,5,4,False
GMC,Sierra 1500 PU/RC RWD,2011,4.3,4,5,4,False
GMC,Sierra 1500 Hybrid PU/CC RWD,2011,4.3,4,5,4,False
GMC,Terrain SUV FWD,2011,4.3,4,5,4,False
GMC,Yukon SUV RWD,2011,4.3,5,5,3,False
GMC,Sierra 1500 PU/CC 4WD,2011,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2011,4.3,4,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2011,4.3,4,5,4,False
GMC,Sierra 1500 Hybrid PU/CC 4WD,2011,4.3,4,5,4,False
GMC,Terrain SUV AWD,2011,4.3,4,5,4,False
GMC,Yukon SUV 4WD,2011,4.3,5,5,3,False
GMC,Sierra 1500 PU/RC RWD,2012,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC RWD,2012,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC RWD,2012,4.3,4,5,4,False
GMC,Sierra 1500 Hybrid PU/CC RWD,2012,4.3,4,5,4,False
GMC,Yukon Denali SUV RWD,2012,4.3,5,5,3,False
GMC,Yukon Denali Xl 1500 SUV RWD,2012,4.3,5,5,3,False
GMC,Yukon Denali SUV 4WD,2012,4.3,5,5,3,False
GMC,Yukon Denali Xl 1500 SUV 4WD,2012,4.3,5,5,3,False
GMC,Terrain SUV AWD,2012,4.3,4,5,4,False
GMC,Yukon SUV 4WD,2012,4.3,5,5,3,False
GMC,Yukon Hybrid SUV 4WD,2012,4.3,5,5,3,False
GMC,Yukon Xl 1500 SUV 4WD,2012,4.3,5,5,3,False
GMC,Terrain SUV FWD,2012,4.3,4,5,4,False
GMC,Yukon SUV RWD,2012,4.3,5,5,3,False
GMC,Yukon Hybrid SUV RWD,2012,4.3,5,5,3,False
GMC,Yukon Xl 1500 SUV RWD,2012,4.3,5,5,3,False
GMC,Sierra 1500 PU/RC 4WD,2012,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2012,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2012,4.3,4,5,4,False
GMC,Sierra 1500 Hybrid PU/CC 4WD,2012,4.3,4,5,4,False
GMC,Yukon SUV 4WD,2013,4.3,5,5,3,False
GMC,Yukon SUV RWD,2013,4.3,5,5,3,False
GMC,Yukon Denali SUV RWD,2013,4.3,5,5,3,False
GMC,Yukon Denali SUV 4WD,2013,4.3,5,5,3,False
GMC,Yukon Denali XL 1500 SUV 4WD,2013,4.3,5,5,3,False
GMC,Yukon Denali XL 1500 SUV RWD,2013,4.3,5,5,3,False
GMC,Yukon Hybrid SUV RWD,2013,4.3,5,5,3,False
GMC,Yukon Hybrid SUV 4WD,2013,4.3,5,5,3,False
GMC,Yukon XL 1500 SUV 4WD,2013,4.3,5,5,3,False
GMC,Yukon XL 1500 SUV RWD,2013,4.3,5,5,3,False
GMC,Sierra 1500 PU/CC RWD,2013,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2013,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC RWD,2013,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2013,4.3,4,5,4,False
GMC,Sierra 1500 PU/RC RWD,2013,4.3,4,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2013,4.3,4,5,4,False
GMC,Sierra 1500 Hybrid PU/CC 4WD,2013,4.3,4,5,4,False
GMC,Sierra 1500 Hybrid PU/CC RWD,2013,4.3,4,5,4,False
GMC,Terrain SUV FWD,2013,4.3,4,5,4,False
GMC,Terrain SUV AWD,2013,4.3,4,5,4,False
GMC,Sierra 2500 PU/CC 4WD,2015,4.0,4,5,3,False
GMC,Sierra 2500 PU/CC RWD,2015,4.0,4,5,3,False
GMC,Yukon Denali XL 1500 SUV 4WD,2015,4.0,4,5,3,False
GMC,Yukon Denali XL 1500 SUV RWD,2015,4.0,4,5,3,False
GMC,Yukon SUV 4WD,2015,4.3,5,5,3,False
GMC,Yukon SUV RWD,2015,4.3,5,5,3,False
GMC,Sierra 2500 PU/CC 4WD W/ SAB,2013,4.0,3,5,4,False
GMC,Sierra 2500 PU/CC RWD W/ SAB,2013,3.7,3,5,3,False
GMC,Sierra 2500 PU/CC 4WD W/ SAB,2012,4.0,3,5,4,False
GMC,Sierra 2500 PU/CC RWD W/ SAB,2012,3.7,3,5,3,False
GMC,Yukon Denali SUV 4WD,2015,4.3,5,5,3,False
GMC,Yukon Denali SUV RWD,2015,4.3,5,5,3,False
GMC,Terrain SUV FWD,2015,4.3,4,5,4,False
GMC,Terrain SUV AWD,2015,4.3,4,5,4,False
GMC,Yukon Denali Hybrid SUV RWD,2013,4.3,5,5,3,False
GMC,Yukon XL 1500 SUV 4WD,2015,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV RWD,2015,4.0,4,5,3,False
GMC,Yukon Denali Hybrid SUV 4WD,2013,4.3,5,5,3,False
GMC,Canyon PU/EC 4WD,2015,4.0,4,5,3,False
GMC,Canyon PU/EC RWD,2015,4.0,4,5,3,False
GMC,Terrain SUV FWD,2014,4.3,4,5,4,False
GMC,Terrain SUV AWD,2014,4.3,4,5,4,False
GMC,Yukon SUV 4WD,2014,4.3,5,5,3,False
GMC,Yukon SUV RWD,2014,4.3,5,5,3,False
GMC,Yukon Denali SUV RWD,2014,4.3,5,5,3,False
GMC,Yukon Denali SUV 4WD,2014,4.3,5,5,3,False
GMC,Yukon XL 1500 SUV 4WD,2014,4.3,5,5,3,False
GMC,Yukon XL 1500 SUV RWD,2014,4.3,5,5,3,False
GMC,Yukon Denali XL 1500 SUV 4WD,2014,4.3,5,5,3,False
GMC,Yukon Denali XL 1500 SUV RWD,2014,4.3,5,5,3,False
GMC,Sierra 2500 PU/CC W/SAB RWD,2014,3.7,3,5,3,False
GMC,Sierra 2500 PU/CC W/SAB 4WD,2014,4.0,3,5,4,False
GMC,Yukon SUV 4WD,2017,4.3,5,5,3,False
GMC,Yukon SUV RWD,2017,4.3,5,5,3,False
GMC,Yukon Denali SUV 4WD,2017,4.3,5,5,3,False
GMC,Yukon Denali SUV RWD,2017,4.3,5,5,3,False
GMC,Yukon Denali XL 1500 SUV 4WD,2017,4.0,4,5,3,False
GMC,Yukon Denali XL 1500 SUV RWD,2017,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV 4WD,2017,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV RWD,2017,4.0,4,5,3,False
GMC,Canyon PU/EC 4WD,2017,4.0,4,5,3,False
GMC,Canyon PU/EC RWD,2017,4.0,4,5,3,False
GMC,Canyon PU/CC RWD,2017,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2017,4.0,4,5,3,False
GMC,Sierra 2500 PU/EC RWD,2017,4.0,4,5,3,False
GMC,Sierra 2500 PU/EC 4WD,2017,4.0,4,5,3,False
GMC,Sierra 2500 PU/RC RWD,2017,4.0,4,5,3,False
GMC,Sierra 2500 PU/RC 4WD,2017,4.0,4,5,3,False
GMC,Terrain SUV AWD,2016,4.3,4,5,4,False
GMC,Yukon SUV 4WD,2016,4.3,5,5,3,False
GMC,Yukon SUV RWD,2016,4.3,5,5,3,False
GMC,Yukon Denali SUV 4WD,2016,4.3,5,5,3,False
GMC,Yukon Denali SUV RWD,2016,4.3,5,5,3,False
GMC,Yukon Denali XL 1500 SUV 4WD,2016,4.0,4,5,3,False
GMC,Yukon Denali XL 1500 SUV RWD,2016,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV RWD,2016,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV 4WD,2016,4.0,4,5,3,False
GMC,Canyon PU/EC 4WD,2016,4.0,4,5,3,False
GMC,Canyon PU/EC RWD,2016,4.0,4,5,3,False
GMC,Sierra 2500 PU/EC RWD,2016,4.0,4,5,3,False
GMC,Sierra 2500 PU/EC 4WD,2016,4.0,4,5,3,False
GMC,Sierra 2500 PU/RC 4WD,2016,4.0,4,5,3,False
GMC,Sierra 2500 PU/RC RWD,2016,4.0,4,5,3,False
GMC,Sierra 2500 PU/CC 4WD,2016,4.0,4,5,3,False
GMC,Sierra 2500 PU/CC RWD,2016,4.0,4,5,3,False
GMC,Terrain SUV FWD,2017,4.3,4,5,4,False
GMC,Terrain SUV AWD,2017,4.3,4,5,4,False
GMC,Canyon PU/CC RWD,2016,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2016,4.0,4,5,3,False
GMC,Terrain SUV FWD,2016,4.3,4,5,4,False
GMC,Acadia SUV FWD,2017,4.7,5,5,4,False
GMC,Acadia Denali SUV FWD,2017,4.7,5,5,4,False
GMC,Terrain SUV AWD Early Release,2018,4.3,5,4,4,False
GMC,Terrain SUV FWD Early Release,2018,4.3,5,4,4,False
GMC,Acadia SUV FWD,2019,4.7,5,5,4,False
GMC,Yukon SUV 4WD,2019,4.0,4,5,3,False
GMC,Yukon SUV RWD,2019,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV RWD,2019,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV 4WD,2019,4.0,4,5,3,False
GMC,Sierra Limited 1500 PU/EC 4WD,2019,4.3,4,5,4,False
GMC,Acadia SUV FWD,2018,4.7,5,5,4,False
GMC,Sierra Limited 1500 PU/EC RWD,2019,4.3,4,5,4,False
GMC,Sierra 2500 PU/CC RWD,2019,4.0,4,5,3,False
GMC,Sierra 2500 PU/CC 4WD,2019,4.0,4,5,3,False
GMC,Yukon SUV 4WD,2018,4.3,5,5,3,False
GMC,Yukon SUV RWD,2018,4.3,5,5,3,False
GMC,Yukon XL 1500 SUV RWD,2018,4.0,4,5,3,False
GMC,Yukon XL 1500 SUV 4WD,2018,4.0,4,5,3,False
GMC,Canyon PU/EC 4WD,2018,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2018,4.0,4,5,3,False
GMC,Canyon PU/EC RWD,2018,4.0,4,5,3,False
GMC,Canyon PU/CC RWD,2018,4.0,4,5,3,False
GMC,Sierra 2500 PU/RC 4WD,2018,4.0,4,5,3,False
GMC,Sierra 2500 PU/RC RWD,2018,4.0,4,5,3,False
GMC,Sierra 2500 PU/CC 4WD,2018,4.0,4,5,3,False
GMC,Sierra 2500 PU/CC RWD,2018,4.0,4,5,3,False
GMC,Sierra 2500 PU/EC 4WD,2018,4.0,4,5,3,False
GMC,Sierra 2500 PU/EC RWD,2018,4.0,4,5,3,False
GMC,Canyon PU/EC 2WD,2020,4.0,4,5,3,False
GMC,Canyon PU/CC 2WD,2020,4.0,4,5,3,False
GMC,Sierra 1500 PU/RC 2WD,2020,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC 2WD,2020,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 2WD,2020,4.3,4,5,4,False
GMC,Canyon PU/EC 4WD,2020,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2020,4.0,4,5,3,False
GMC,Sierra 1500 PU/RC 4WD,2020,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2020,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2020,4.3,4,5,4,False
GMC,Yukon SUV RWD,2020,4.0,4,5,3,False
GMC,Yukon XL SUV RWD,2020,4.0,4,5,3,False
GMC,Sierra 2500 PU/RC RWD,2019,3.7,3,5,3,False
GMC,Sierra 2500 PU/EC RWD,2019,3.7,3,5,3,False
GMC,Sierra 2500 PU/EC 4WD,2019,3.7,3,5,3,False
GMC,Sierra 2500 PU/RC 4WD,2019,3.7,3,5,3,False
GMC,Yukon SUV 4WD,2020,4.0,4,5,3,False
GMC,Yukon XL SUV 4WD,2020,4.0,4,5,3,False
GMC,Canyon PU/EC 4WD,2021,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2021,4.0,4,5,3,False
GMC,Canyon PU/EC 2WD,2021,4.0,4,5,3,False
GMC,Canyon PU/CC 2WD,2021,4.0,4,5,3,False
GMC,Canyon PU/EC RWD,2019,4.0,4,5,3,False
GMC,Canyon PU/EC 4WD,2019,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2019,4.0,4,5,3,False
GMC,Canyon PU/CC RWD,2019,4.0,4,5,3,False
GMC,Sierra 1500 PU/EC 4WD,2019,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC RWD,2019,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC RWD,2019,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2019,4.3,4,5,4,False
GMC,Sierra 1500 PU/RC RWD,2019,4.3,4,5,4,False
GMC,Sierra 1500 PU/RC 4WD,2019,4.3,4,5,4,False
GMC,Canyon PU/EC 2WD,2022,4.0,4,5,3,False
GMC,Canyon PU/CC 2WD,2022,4.0,4,5,3,False
GMC,Canyon PU/EC 4WD,2022,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2022,4.0,4,5,3,False
GMC,Sierra 1500 Limited PU/RC 2WD,2022,4.3,4,5,4,False
GMC,Sierra 1500 Limited PU/EC 2WD,2022,4.3,4,5,4,False
GMC,Sierra 1500 Limited PU/CC 2WD,2022,4.3,4,5,4,False
GMC,Sierra 1500 Limited PU/RC 4WD,2022,4.3,4,5,4,False
GMC,Sierra 1500 Limited PU/EC 4WD,2022,4.3,4,5,4,False
GMC,Sierra 1500 Limited PU/CC 4WD,2022,4.3,4,5,4,False
GMC,Yukon SUV 2WD,2021,4.0,4,5,3,False
GMC,Yukon XL SUV 2WD,2021,4.0,4,5,3,False
GMC,Sierra 1500 PU/RC 2WD,2021,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC 2WD,2021,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 2WD,2021,4.3,4,5,4,False
GMC,Yukon SUV 4WD,2021,4.0,4,5,3,False
GMC,Yukon XL SUV 4WD,2021,4.0,4,5,3,False
GMC,Sierra 1500 PU/RC 4WD,2021,4.3,4,5,4,False
GMC,Sierra 1500 PU/EC 4WD,2021,4.3,4,5,4,False
GMC,Sierra 1500 PU/CC 4WD,2021,4.3,4,5,4,False
GMC,Yukon XL SUV 4WD,2022,4.0,4,5,3,False
GMC,Yukon SUV 2WD,2022,4.0,4,5,3,False
GMC,Yukon XL SUV 2WD,2022,4.0,4,5,3,False
GMC,Yukon SUV 4WD,2022,4.0,4,5,3,False
GMC,Yukon SUV 2WD,2023,4.0,4,5,3,False
GMC,Yukon SUV 4WD,2023,4.0,4,5,3,False
GMC,Yukon XL SUV 2WD,2023,4.0,4,5,3,False
GMC,Yukon XL SUV 4WD,2023,4.0,4,5,3,False
GMC,Canyon PU/CC RWD,2023,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2023,4.0,4,5,3,False
GMC,Yukon XL SUV RWD,2024,4.0,4,5,3,False
GMC,Yukon XL SUV 4WD,2024,4.0,4,5,3,False
GMC,Canyon PU/CC RWD,2024,4.0,4,5,3,False
GMC,Canyon PU/CC 4WD,2024,4.0,4,5,3,False
GMC,Yukon SUV RWD,2024,4.0,4,5,3,False
GMC,Yukon SUV 4WD,2024,4.0,4,5,3,False
GMC,Sierra 2500 PU/CC RWD W/O SAB,2012,3.3,3,4,3,False
GMC,Sierra 2500 PU/CC 4WD W/O SAB,2012,3.7,3,4,4,False
GMC,Sierra 2500 PU/CC RWD W/O SAB,2013,3.3,3,4,3,False
GMC,Sierra 2500 PU/CC 4WD W/O SAB,2013,3.7,3,4,4,False
GMC,Sierra 2500 PU/CC W/O SAB 4WD,2014,3.7,3,4,4,False
GMC,Sierra 2500 PU/CC RWD,2014,3.3,3,4,3,False
GMC,Sierra 2500 PU/RC RWD,2015,3.3,2,5,3,False
GMC,Sierra 2500 PU/RC 4WD,2015,3.3,2,5,3,False
GMC,Sierra 2500 PU/EC 4WD,2015,3.3,2,5,3,False
GMC,Sierra 2500 PU/EC RWD,2015,3.3,2,5,3,False
GMC,Sierra 2500 PU/EC 4WD,2013,3.3,2,4,4,False
GMC,Sierra 2500 PU/RC RWD,2013,2.3,2,2,3,False
GMC,Sierra 2500 PU/RC 4WD,2013,2.7,2,2,4,False
GMC,Sierra 2500 PU/EC RWD,2013,3.0,2,4,3,False
GMC,Sierra 2500 PU/RC RWD,2014,2.3,2,2,3,False
GMC,Sierra 2500 PU/RC 4WD,2014,2.7,2,2,4,False
Honda,Civic Si 4 DR FWD,2018,5.0,5,5,5,False
Honda,Civic 2 DR FWD,2018,4.7,4,5,5,False
Honda,Accord Sedan 4 DR FWD,2011,5.0,5,5,5,False
Honda,Odyssey VAN FWD,2011,4.7,5,5,4,False
Honda,Civic Si 2 DR FWD,2018,4.7,4,5,5,False
Honda,Pilot SUV FWD,2018,4.3,4,5,4,False
Honda,Accord 4 DR FWD,2012,5.0,5,5,5,False
Honda,Accord V6 4 DR FWD,2012,5.0,5,5,5,False
Honda,CR-V SUV FWD,2012,4.7,5,5,4,False
Honda,Odyssey VAN FWD,2012,4.7,5,5,4,False
Honda,Civic 4 DR FWD,2012,4.7,5,5,4,False
Honda,Civic Hybrid (IMA) 4 DR FWD,2012,4.7,5,5,4,False
Honda,CR-V SUV 4WD,2012,4.7,5,5,4,False
Honda,CR-V SUV FWD,2013,4.7,5,5,4,False
Honda,CR-V SUV 4WD,2013,4.7,5,5,4,False
Honda,Odyssey VAN FWD,2013,4.7,5,5,4,False
Honda,Accord 2 DR FWD,2015,5.0,5,5,5,False
Honda,Accord 4 DR FWD,2015,4.7,4,5,5,False
Honda,Accord Hybrid 4 DR FWD,2015,4.7,4,5,5,False
Honda,Odyssey VAN FWD,2015,4.7,5,5,4,False
Honda,Civic 4 DR FWD,2015,4.3,4,5,4,False
Honda,Civic Hybrid 4 DR FWD,2015,4.3,4,5,4,False
Honda,Fit 5 HB FWD,2016,4.7,5,5,4,False
Honda,Accord 2 DR FWD,2013,5.0,5,5,5,False
Honda,Accord 4 DR FWD,2013,4.7,4,5,5,False
Honda,Civic 4 DR FWD,2013,4.3,4,5,4,False
Honda,Civic Hybrid 4 DR FWD,2013,4.3,4,5,4,False
Honda,Accord 2 DR FWD,2016,5.0,5,5,5,False
Honda,Accord 4 DR FWD,2016,4.7,4,5,5,False
Honda,CR-V SUV AWD,2016,4.7,5,5,4,False
Honda,CR-V SUV FWD,2016,4.7,5,5,4,False
Honda,Odyssey VAN FWD,2016,4.7,5,5,4,False
Honda,Accord 2 DR FWD,2014,5.0,5,5,5,False
Honda,Accord 4 DR FWD,2014,4.7,4,5,5,False
